seed;problem;evolver;iterations;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→genotype→size;best→birth.iteration;best→fitness;all→each[fitness]→hist;best→solution
0;pagie1;prolog-ffnn-enfdiv-selection;20;2100;44.774;100;100;100;1.0;1.0;0.01;128;19;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,365]->f1[tanh],f1[tanh]-[0,093]->f2[tanh],f3[tanh]-[0,520]->f0[tanh],f4[tanh]-[0,165]->f0[tanh],f2[tanh]-[0,474]->f6[tanh],f6[tanh]-[1,000]->f7[tanh],f8[tanh]-[0,439]->f3[tanh],f9[tanh]-[0,471]->f4[tanh],f7[tanh]-[0,124]->f12[tanh],f13[tanh]-[0,870]->f8[tanh],f14[tanh]-[0,362]->f9[tanh],f12[tanh]-[0,519]->f15[tanh],f16[tanh]-[0,866]->f14[tanh],f17[tanh]-[0,045]->f13[tanh],f3[tanh]-[0,127]->f10[tanh],f19[tanh]-[0,770]->f16[tanh],f20[tanh]-[0,663]->f16[tanh],f8[tanh]-[0,325]->f18[tanh],f15[tanh]-[3,000]->f21[tanh],f22[tanh]-[0,636]->f19[tanh],f23[tanh]-[0,231]->f19[tanh],f24[tanh]-[0,164]->f23[tanh],f25[tanh]-[0,209]->f22[tanh],f21[tanh]-[9,000]->f26[tanh],f26[tanh]-[4,000]->f27[tanh],f27[tanh]-[0,000]->f29[tanh],f10[tanh]-[0,742]->f1[tanh],f31[tanh]-[4,000]->f32[tanh],f33[tanh]-[0,196]->f25[tanh],f34[tanh]-[0,714]->f24[tanh],f32[tanh]-[7,000]->f35[tanh],f35[tanh]-[8,000]->f36[tanh],f36[tanh]-[0,180]->f37[tanh],f17[tanh]-[0,898]->f14[tanh],f40[tanh]-[0,287]->f33[tanh],f41[tanh]-[0,143]->f33[tanh],f42[tanh]-[0,127]->f41[tanh],f43[tanh]-[0,807]->f40[tanh],f37[tanh]-[1,000]->f44[tanh],f44[tanh]-[0,000]->f45[tanh],f45[tanh]-[9,000]->f46[tanh],f48[tanh]-[0,522]->f42[tanh],f49[tanh]-[0,803]->f42[tanh],f50[tanh]-[0,982]->f49[tanh],f51[tanh]-[0,105]->f49[tanh],f46[tanh]-[2,000]->f52[tanh],f52[tanh]-[6,000]->f54[tanh],f54[tanh]-[4,000]->f57[tanh],f57[tanh]-[0,565]->f58[tanh],f58[tanh]-[2,000]->f59[tanh],f59[tanh]-[7,000]->f60[tanh],f62[tanh]-[0,236]->f50[tanh],f63[tanh]-[0,776]->f50[tanh],f65[tanh]-[0,167]->f62[tanh],f66[tanh]-[0,299]->f62[tanh],f60[tanh]-[6,000]->o0,i0-[0,224]->f65[tanh],i1-[0,891]->f66[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;21;2200;47.231;100;100;100;1.0;1.0;0.01;135;20;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,365]->f1[tanh],f1[tanh]-[0,093]->f2[tanh],f3[tanh]-[0,520]->f0[tanh],f4[tanh]-[0,165]->f0[tanh],f2[tanh]-[0,474]->f6[tanh],f6[tanh]-[1,000]->f7[tanh],f8[tanh]-[0,439]->f3[tanh],f9[tanh]-[0,471]->f4[tanh],f7[tanh]-[0,124]->f12[tanh],f13[tanh]-[0,870]->f8[tanh],f14[tanh]-[0,362]->f9[tanh],f12[tanh]-[0,519]->f15[tanh],f17[tanh]-[0,866]->f14[tanh],f18[tanh]-[0,045]->f13[tanh],f3[tanh]-[0,127]->f10[tanh],f20[tanh]-[0,770]->f17[tanh],f21[tanh]-[0,663]->f17[tanh],f8[tanh]-[0,325]->f19[tanh],f15[tanh]-[3,000]->f22[tanh],f23[tanh]-[0,636]->f20[tanh],f24[tanh]-[0,231]->f20[tanh],f25[tanh]-[0,164]->f24[tanh],f26[tanh]-[0,209]->f23[tanh],f22[tanh]-[9,000]->f27[tanh],f27[tanh]-[4,000]->f28[tanh],f28[tanh]-[0,000]->f30[tanh],f10[tanh]-[0,742]->f1[tanh],f32[tanh]-[4,000]->f33[tanh],f34[tanh]-[0,196]->f26[tanh],f35[tanh]-[0,714]->f25[tanh],f33[tanh]-[7,000]->f36[tanh],f36[tanh]-[8,000]->f37[tanh],f37[tanh]-[0,180]->f38[tanh],f18[tanh]-[0,898]->f14[tanh],f42[tanh]-[0,143]->f34[tanh],f43[tanh]-[0,127]->f42[tanh],f44[tanh]-[0,807]->f41[tanh],f38[tanh]-[1,000]->f45[tanh],f45[tanh]-[0,000]->f47[tanh],f47[tanh]-[9,000]->f48[tanh],f50[tanh]-[0,522]->f43[tanh],f51[tanh]-[0,803]->f43[tanh],f52[tanh]-[0,982]->f51[tanh],f53[tanh]-[0,105]->f51[tanh],f48[tanh]-[2,000]->f54[tanh],f54[tanh]-[6,000]->f56[tanh],f56[tanh]-[4,000]->f59[tanh],f59[tanh]-[6,000]->f60[tanh],f60[tanh]-[2,000]->f61[tanh],f61[tanh]-[7,000]->f62[tanh],f64[tanh]-[0,197]->f52[tanh],f65[tanh]-[0,776]->f52[tanh],f68[tanh]-[0,113]->f65[tanh],f69[tanh]-[0,114]->f65[tanh],f35[tanh]-[0,326]->f26[tanh],i1-[0,518]->f69[tanh],f62[tanh]-[6,000]->f72[tanh],f72[tanh]-[7,000]->o0
0;pagie1;prolog-ffnn-enfdiv-selection;22;2300;49.215;100;100;100;1.0;1.0;0.01;121;21;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,111]->f2[tanh],f3[tanh]-[0,551]->f0[tanh],f4[tanh]-[0,415]->f0[tanh],f5[tanh]-[0,870]->f3[tanh],f6[tanh]-[0,709]->f3[tanh],f2[tanh]-[5,000]->f8[tanh],f12[tanh]-[0,141]->f5[tanh],f8[tanh]-[1,000]->f13[tanh],f13[tanh]-[0,467]->f15[tanh],f15[tanh]-[1,000]->f16[tanh],f18[tanh]-[0,473]->f12[tanh],f19[tanh]-[0,392]->f11[tanh],f20[tanh]-[0,158]->f19[tanh],f21[tanh]-[0,490]->f18[tanh],f16[tanh]-[8,000]->f22[tanh],f22[tanh]-[3,000]->f23[tanh],f6[tanh]-[0,127]->f4[tanh],f24[tanh]-[0,388]->f20[tanh],f25[tanh]-[0,733]->f21[tanh],f23[tanh]-[3,000]->f26[tanh],f27[tanh]-[0,074]->f24[tanh],f28[tanh]-[0,430]->f25[tanh],f30[tanh]-[0,481]->f28[tanh],f31[tanh]-[0,857]->f28[tanh],f26[tanh]-[5,000]->f32[tanh],f33[tanh]-[0,291]->f31[tanh],f34[tanh]-[0,709]->f30[tanh],f32[tanh]-[2,000]->f35[tanh],f36[tanh]-[0,845]->f33[tanh],f37[tanh]-[0,665]->f33[tanh],f38[tanh]-[0,548]->f36[tanh],f39[tanh]-[0,931]->f37[tanh],f35[tanh]-[5,000]->f40[tanh],f41[tanh]-[0,975]->f39[tanh],f42[tanh]-[0,196]->f38[tanh],f9[tanh]-[0,406]->f14[tanh],f34[tanh]-[0,220]->f31[tanh],f49[tanh]-[0,881]->f41[tanh],f50[tanh]-[0,647]->f41[tanh],f12[tanh]-[0,776]->f6[tanh],f52[tanh]-[0,479]->f50[tanh],f53[tanh]-[0,683]->f50[tanh],f55[tanh]-[0,359]->f52[tanh],f56[tanh]-[0,298]->f52[tanh],f51[tanh]-[9,000]->o0,f55[tanh]-[0,055]->f53[tanh],f19[tanh]-[0,584]->f12[tanh],f3[tanh]-[0,028]->f9[tanh],f57[tanh]-[0,816]->f56[tanh],f58[tanh]-[0,271]->f55[tanh],f61[tanh]-[0,525]->f57[tanh],f62[tanh]-[0,182]->f58[tanh],i0-[0,064]->f62[tanh],i1-[0,499]->f61[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;23;2400;51.49;100;100;100;1.0;1.0;0.01;59;22;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[0,000]->f3[tanh],f5[tanh]-[0,498]->f0[tanh],f6[tanh]-[0,803]->f0[tanh],f7[tanh]-[0,783]->f6[tanh],f8[tanh]-[0,467]->f6[tanh],f3[tanh]-[0,520]->f9[tanh],f7[tanh]-[0,704]->f5[tanh],f9[tanh]-[1,000]->f10[tanh],f11[tanh]-[0,917]->f8[tanh],f12[tanh]-[0,712]->f7[tanh],f13[tanh]-[0,341]->f11[tanh],f14[tanh]-[0,256]->f11[tanh],f17[tanh]-[0,758]->f14[tanh],f18[tanh]-[0,850]->f14[tanh],f14[tanh]-[0,512]->f12[tanh],f10[tanh]-[9,000]->f19[tanh],f19[tanh]-[1,000]->f20[tanh],f20[tanh]-[6,000]->f22[tanh],f22[tanh]-[0,867]->f23[tanh],f23[tanh]-[3,000]->o0,f2[tanh]-[0,313]->f21[tanh],f24[tanh]-[0,979]->f18[tanh],f25[tanh]-[0,586]->f17[tanh],i0-[0,722]->f25[tanh],i1-[0,782]->f25[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;24;2500;53.382;100;100;100;1.0;1.0;0.01;39;23;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,046]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f3[tanh]-[3,000]->f4[tanh],f4[tanh]-[7,000]->f5[tanh],f5[tanh]-[1,000]->f6[tanh],f6[tanh]-[7,000]->f8[tanh],f10[tanh]-[0,000]->f11[tanh],f11[tanh]-[1,000]->f12[tanh],f12[tanh]-[3,000]->f13[tanh],f16[tanh]-[0,330]->f0[tanh],f13[tanh]-[1,000]->f17[tanh],i0-[0,147]->f15[tanh],i1-[0,065]->f15[tanh],f15[tanh]-[0,286]->f0[tanh],f17[tanh]-[0,000]->o0
0;pagie1;prolog-ffnn-enfdiv-selection;25;2600;54.767;100;100;100;1.0;1.0;0.01;57;24;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[0,000]->f3[tanh],f5[tanh]-[0,498]->f0[tanh],f6[tanh]-[0,803]->f0[tanh],f7[tanh]-[0,783]->f6[tanh],f8[tanh]-[0,467]->f6[tanh],f3[tanh]-[0,056]->f9[tanh],f7[tanh]-[0,704]->f5[tanh],f9[tanh]-[1,000]->f10[tanh],f11[tanh]-[0,917]->f8[tanh],f12[tanh]-[0,712]->f7[tanh],f13[tanh]-[0,341]->f11[tanh],f14[tanh]-[0,256]->f11[tanh],f17[tanh]-[0,758]->f14[tanh],f18[tanh]-[0,850]->f14[tanh],f14[tanh]-[0,512]->f12[tanh],f10[tanh]-[9,000]->f19[tanh],f19[tanh]-[1,000]->f20[tanh],f20[tanh]-[6,000]->f22[tanh],f22[tanh]-[0,867]->f23[tanh],f23[tanh]-[3,000]->f24[tanh],f2[tanh]-[0,313]->f21[tanh],i0-[0,979]->f18[tanh],i1-[0,586]->f17[tanh],f24[tanh]-[7,000]->f26[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;26;2700;56.207;100;100;100;1.0;1.0;0.01;63;25;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[0,000]->f3[tanh],f5[tanh]-[0,498]->f0[tanh],f6[tanh]-[0,803]->f0[tanh],f7[tanh]-[0,473]->f6[tanh],f8[tanh]-[0,467]->f6[tanh],f3[tanh]-[0,520]->f9[tanh],f7[tanh]-[0,704]->f5[tanh],f9[tanh]-[1,000]->f10[tanh],f11[tanh]-[0,917]->f8[tanh],f12[tanh]-[0,712]->f7[tanh],f14[tanh]-[0,341]->f11[tanh],f15[tanh]-[0,256]->f11[tanh],f19[tanh]-[0,758]->f15[tanh],f20[tanh]-[0,850]->f15[tanh],f15[tanh]-[0,512]->f12[tanh],f10[tanh]-[9,000]->f21[tanh],f21[tanh]-[1,000]->f22[tanh],f22[tanh]-[6,000]->f24[tanh],f24[tanh]-[9,000]->f25[tanh],f25[tanh]-[3,000]->f26[tanh],f2[tanh]-[0,313]->f23[tanh],i0-[0,241]->f20[tanh],i1-[0,629]->f20[tanh],f26[tanh]-[3,000]->f28[tanh],f28[tanh]-[7,000]->f29[tanh],f17[tanh]-[0,166]->f2[tanh],f29[tanh]-[8,000]->o0
0;pagie1;prolog-ffnn-enfdiv-selection;27;2800;57.401;100;100;100;1.0;1.0;0.01;41;26;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,046]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f3[tanh]-[3,000]->f4[tanh],f4[tanh]-[7,000]->f5[tanh],f5[tanh]-[1,000]->f6[tanh],f6[tanh]-[7,000]->f7[tanh],f7[tanh]-[2,000]->f9[tanh],f9[tanh]-[0,000]->f10[tanh],f10[tanh]-[1,000]->f11[tanh],f11[tanh]-[3,000]->f12[tanh],f14[tanh]-[0,330]->f0[tanh],f18[tanh]-[0,147]->f13[tanh],f19[tanh]-[0,065]->f13[tanh],f13[tanh]-[0,286]->f0[tanh],i0-[0,398]->f19[tanh],i1-[0,818]->f19[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;28;2900;58.684;100;100;100;1.0;1.0;0.01;133;27;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,365]->f1[tanh],f1[tanh]-[0,093]->f2[tanh],f3[tanh]-[0,520]->f0[tanh],f4[tanh]-[0,165]->f0[tanh],f2[tanh]-[0,474]->f6[tanh],f6[tanh]-[1,000]->f7[tanh],f8[tanh]-[0,439]->f3[tanh],f9[tanh]-[0,471]->f4[tanh],f7[tanh]-[0,124]->f12[tanh],f13[tanh]-[0,870]->f8[tanh],f14[tanh]-[0,362]->f9[tanh],f12[tanh]-[0,519]->f15[tanh],f17[tanh]-[0,866]->f14[tanh],f18[tanh]-[0,045]->f13[tanh],f3[tanh]-[0,127]->f10[tanh],f20[tanh]-[0,770]->f17[tanh],f21[tanh]-[0,663]->f17[tanh],f8[tanh]-[0,325]->f19[tanh],f15[tanh]-[3,000]->f22[tanh],f23[tanh]-[0,636]->f20[tanh],f24[tanh]-[0,231]->f20[tanh],f25[tanh]-[0,164]->f24[tanh],f26[tanh]-[0,209]->f23[tanh],f22[tanh]-[9,000]->f27[tanh],f27[tanh]-[4,000]->f28[tanh],f28[tanh]-[0,000]->f29[tanh],f10[tanh]-[0,742]->f1[tanh],f29[tanh]-[5,000]->f31[tanh],f31[tanh]-[4,000]->f32[tanh],f33[tanh]-[0,196]->f26[tanh],f34[tanh]-[0,714]->f25[tanh],f32[tanh]-[7,000]->f35[tanh],f35[tanh]-[8,000]->f36[tanh],f36[tanh]-[0,180]->f37[tanh],f18[tanh]-[0,898]->f14[tanh],f40[tanh]-[0,287]->f33[tanh],f41[tanh]-[0,973]->f33[tanh],f42[tanh]-[0,612]->f41[tanh],f43[tanh]-[0,807]->f40[tanh],f37[tanh]-[1,000]->f44[tanh],f44[tanh]-[0,000]->f46[tanh],f46[tanh]-[0,261]->f47[tanh],f49[tanh]-[0,522]->f42[tanh],f52[tanh]-[0,105]->f50[tanh],f47[tanh]-[2,000]->f53[tanh],f53[tanh]-[6,000]->f55[tanh],f55[tanh]-[4,000]->f58[tanh],f58[tanh]-[6,000]->f59[tanh],f59[tanh]-[2,000]->f60[tanh],f60[tanh]-[7,000]->f61[tanh],f63[tanh]-[0,839]->f51[tanh],f65[tanh]-[0,924]->f63[tanh],f66[tanh]-[0,638]->f63[tanh],f61[tanh]-[3,000]->f67[tanh],f68[tanh]-[0,169]->f66[tanh],f69[tanh]-[0,182]->f66[tanh],f34[tanh]-[0,656]->f26[tanh],f67[tanh]-[8,000]->o0,i0-[0,081]->f68[tanh],i1-[0,911]->f69[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;29;3000;59.935;100;100;100;1.0;1.0;0.01;46;28;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,500]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f3[tanh]-[0,513]->f0[tanh],f4[tanh]-[0,333]->f0[tanh],f6[tanh]-[0,154]->f3[tanh],f7[tanh]-[0,055]->f4[tanh],f9[tanh]-[0,669]->f7[tanh],f10[tanh]-[0,760]->f12[tanh],f13[tanh]-[0,603]->f8[tanh],f14[tanh]-[0,325]->f9[tanh],f12[tanh]-[1,000]->f16[tanh],f16[tanh]-[7,000]->o0,f14[tanh]-[0,852]->f8[tanh],f19[tanh]-[0,854]->f13[tanh],f8[tanh]-[0,573]->f7[tanh],f21[tanh]-[0,678]->f18[tanh],f22[tanh]-[0,778]->f18[tanh],i0-[0,227]->f21[tanh],i1-[0,804]->f22[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;30;3100;61.316;100;100;100;1.0;1.0;0.01;50;29;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,046]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f3[tanh]-[3,000]->f4[tanh],f4[tanh]-[7,000]->f5[tanh],f5[tanh]-[1,000]->f6[tanh],f6[tanh]-[7,000]->f8[tanh],f8[tanh]-[0,545]->f10[tanh],f10[tanh]-[0,000]->f11[tanh],f11[tanh]-[1,000]->f12[tanh],f12[tanh]-[3,000]->f13[tanh],f15[tanh]-[0,330]->f0[tanh],f13[tanh]-[1,000]->f16[tanh],f19[tanh]-[0,140]->f15[tanh],f20[tanh]-[0,438]->f14[tanh],f22[tanh]-[0,666]->f20[tanh],f23[tanh]-[0,933]->f20[tanh],i0-[0,633]->f23[tanh],i1-[0,457]->f23[tanh],f16[tanh]-[0,000]->o0,f9[tanh]-[0,441]->f5[tanh],f22[tanh]-[0,872]->f19[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;31;3200;62.664;100;100;100;1.0;1.0;0.01;142;30;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,365]->f1[tanh],f1[tanh]-[0,093]->f2[tanh],f3[tanh]-[0,520]->f0[tanh],f4[tanh]-[0,165]->f0[tanh],f2[tanh]-[0,474]->f6[tanh],f6[tanh]-[1,000]->f7[tanh],f8[tanh]-[0,439]->f3[tanh],f9[tanh]-[0,471]->f4[tanh],f7[tanh]-[0,124]->f12[tanh],f13[tanh]-[0,870]->f8[tanh],f14[tanh]-[0,362]->f9[tanh],f12[tanh]-[0,519]->f15[tanh],f17[tanh]-[0,866]->f14[tanh],f18[tanh]-[0,045]->f13[tanh],f20[tanh]-[0,770]->f17[tanh],f21[tanh]-[0,663]->f17[tanh],f8[tanh]-[0,325]->f19[tanh],f15[tanh]-[3,000]->f22[tanh],f23[tanh]-[0,636]->f20[tanh],f24[tanh]-[0,231]->f20[tanh],f25[tanh]-[0,164]->f24[tanh],f26[tanh]-[0,209]->f23[tanh],f22[tanh]-[9,000]->f27[tanh],f27[tanh]-[4,000]->f28[tanh],f28[tanh]-[0,000]->f29[tanh],f10[tanh]-[0,742]->f1[tanh],f29[tanh]-[5,000]->f31[tanh],f31[tanh]-[4,000]->f32[tanh],f33[tanh]-[0,196]->f26[tanh],f34[tanh]-[0,714]->f25[tanh],f32[tanh]-[7,000]->f35[tanh],f35[tanh]-[8,000]->f36[tanh],f36[tanh]-[0,180]->f37[tanh],f18[tanh]-[0,898]->f14[tanh],f40[tanh]-[0,287]->f33[tanh],f41[tanh]-[0,973]->f33[tanh],f42[tanh]-[0,612]->f41[tanh],f43[tanh]-[0,807]->f40[tanh],f37[tanh]-[1,000]->f44[tanh],f44[tanh]-[0,000]->f46[tanh],f46[tanh]-[0,261]->f47[tanh],f49[tanh]-[0,522]->f42[tanh],f50[tanh]-[0,803]->f42[tanh],f52[tanh]-[0,105]->f50[tanh],f47[tanh]-[2,000]->f53[tanh],f53[tanh]-[6,000]->f55[tanh],f55[tanh]-[0,658]->f58[tanh],f58[tanh]-[6,000]->f59[tanh],f59[tanh]-[2,000]->f60[tanh],f60[tanh]-[7,000]->f61[tanh],f63[tanh]-[0,839]->f51[tanh],f64[tanh]-[0,776]->f51[tanh],f65[tanh]-[0,924]->f63[tanh],f66[tanh]-[0,638]->f63[tanh],f61[tanh]-[3,000]->f67[tanh],f68[tanh]-[0,169]->f66[tanh],f69[tanh]-[0,182]->f66[tanh],f34[tanh]-[0,656]->f26[tanh],f67[tanh]-[8,000]->f70[tanh],f71[tanh]-[0,081]->f68[tanh],f72[tanh]-[0,911]->f69[tanh],f70[tanh]-[9,000]->f73[tanh],i0-[0,752]->f72[tanh],i1-[0,311]->f71[tanh],f73[tanh]-[4,000]->o0
0;pagie1;prolog-ffnn-enfdiv-selection;32;3300;63.899;100;100;100;1.0;1.0;0.01;156;31;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,365]->f1[tanh],f1[tanh]-[0,093]->f2[tanh],f3[tanh]-[0,520]->f0[tanh],f4[tanh]-[0,165]->f0[tanh],f2[tanh]-[0,474]->f6[tanh],f6[tanh]-[1,000]->f7[tanh],f8[tanh]-[0,439]->f3[tanh],f9[tanh]-[0,471]->f4[tanh],f7[tanh]-[0,124]->f12[tanh],f13[tanh]-[0,870]->f8[tanh],f14[tanh]-[0,362]->f9[tanh],f12[tanh]-[0,519]->f15[tanh],f17[tanh]-[0,866]->f14[tanh],f18[tanh]-[0,045]->f13[tanh],f3[tanh]-[0,127]->f10[tanh],f20[tanh]-[0,770]->f17[tanh],f21[tanh]-[0,663]->f17[tanh],f8[tanh]-[0,325]->f19[tanh],f15[tanh]-[3,000]->f22[tanh],f23[tanh]-[0,636]->f20[tanh],f24[tanh]-[0,231]->f20[tanh],f25[tanh]-[0,164]->f24[tanh],f26[tanh]-[0,209]->f23[tanh],f22[tanh]-[9,000]->f27[tanh],f27[tanh]-[4,000]->f28[tanh],f28[tanh]-[0,000]->f29[tanh],f10[tanh]-[0,742]->f1[tanh],f29[tanh]-[5,000]->f31[tanh],f31[tanh]-[4,000]->f32[tanh],f33[tanh]-[0,196]->f26[tanh],f34[tanh]-[0,714]->f25[tanh],f32[tanh]-[7,000]->f35[tanh],f35[tanh]-[8,000]->f36[tanh],f36[tanh]-[0,180]->f37[tanh],f18[tanh]-[0,898]->f14[tanh],f40[tanh]-[0,287]->f33[tanh],f41[tanh]-[0,143]->f33[tanh],f42[tanh]-[0,127]->f41[tanh],f43[tanh]-[0,807]->f40[tanh],f37[tanh]-[1,000]->f44[tanh],f44[tanh]-[0,000]->f46[tanh],f46[tanh]-[0,261]->f47[tanh],f49[tanh]-[0,522]->f42[tanh],f50[tanh]-[0,803]->f42[tanh],f51[tanh]-[0,982]->f50[tanh],f52[tanh]-[0,105]->f50[tanh],f47[tanh]-[2,000]->f53[tanh],f53[tanh]-[6,000]->f55[tanh],f55[tanh]-[4,000]->f58[tanh],f58[tanh]-[6,000]->f59[tanh],f59[tanh]-[2,000]->f60[tanh],f60[tanh]-[7,000]->f61[tanh],f63[tanh]-[0,839]->f51[tanh],f64[tanh]-[0,776]->f51[tanh],f65[tanh]-[0,924]->f63[tanh],f66[tanh]-[0,638]->f63[tanh],f61[tanh]-[3,000]->f67[tanh],f68[tanh]-[0,169]->f66[tanh],f69[tanh]-[0,182]->f66[tanh],f34[tanh]-[0,656]->f26[tanh],f67[tanh]-[8,000]->f70[tanh],f71[tanh]-[0,081]->f68[tanh],f72[tanh]-[0,911]->f69[tanh],f70[tanh]-[5,000]->f73[tanh],f73[tanh]-[2,000]->o0,f74[tanh]-[0,493]->f72[tanh],f75[tanh]-[0,219]->f72[tanh],f75[tanh]-[0,374]->f71[tanh],f76[tanh]-[0,617]->f75[tanh],f77[tanh]-[0,639]->f74[tanh],i0-[0,452]->f76[tanh],i1-[0,931]->f77[tanh],f21[tanh]-[0,992]->f18[tanh]
0;pagie1;prolog-ffnn-enfdiv-selection;33;3400;65.56;100;100;100;1.0;1.0;0.01;47;32;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,046]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f3[tanh]-[3,000]->f4[tanh],f4[tanh]-[7,000]->f5[tanh],f5[tanh]-[1,000]->f6[tanh],f6[tanh]-[7,000]->f7[tanh],f7[tanh]-[0,545]->f9[tanh],f9[tanh]-[0,000]->f10[tanh],f10[tanh]-[1,000]->f11[tanh],f11[tanh]-[3,000]->f12[tanh],f15[tanh]-[0,330]->f0[tanh],f12[tanh]-[1,000]->f16[tanh],f17[tanh]-[0,602]->f2[tanh],f20[tanh]-[0,914]->f15[tanh],f21[tanh]-[0,392]->f15[tanh],f14[tanh]-[0,851]->f0[tanh],f8[tanh]-[0,716]->f5[tanh],i0-[0,611]->f20[tanh],i1-[0,956]->f20[tanh],f16[tanh]-[3,000]->o0
0;pagie1;prolog-ffnn-enfdiv-selection;34;3500;67.027;100;100;100;1.0;1.0;0.01;52;33;2.6586137555249514;█▁▁▁▁▁▁▁;f0[tanh]-[0,046]->f1[tanh],f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[7,000]->f3[tanh],f3[tanh]-[3,000]->f4[tanh],f4[tanh]-[7,000]->f5[tanh],f5[tanh]-[1,000]->f6[tanh],f6[tanh]-[7,000]->f8[tanh],f8[tanh]-[0,545]->f10[tanh],f10[tanh]-[0,000]->f11[tanh],f11[tanh]-[1,000]->f12[tanh],f12[tanh]-[3,000]->f13[tanh],f15[tanh]-[0,330]->f0[tanh],f19[tanh]-[0,140]->f15[tanh],f20[tanh]-[0,438]->f14[tanh],f22[tanh]-[0,666]->f20[tanh],f23[tanh]-[0,933]->f20[tanh],i0-[0,633]->f23[tanh],i1-[0,457]->f23[tanh],f16[tanh]-[0,000]->f25[tanh],f9[tanh]-[0,441]->f5[tanh],f3[tanh]-[0,195]->f9[tanh],f20[tanh]-[0,169]->f15[tanh],f25[tanh]-[7,000]->o0
0;pagie1;prolog-ffnn-enfdiv-selection;35;3600;68.466;100;100;100;1.0;1.0;0.01;73;34;2.6586137555249514;█▁▁▁▁▁▁▁;f1[tanh]-[0,200]->f2[tanh],f2[tanh]-[0,000]->f3[tanh],f5[tanh]-[0,498]->f0[tanh],f6[tanh]-[0,803]->f0[tanh],f7[tanh]-[0,473]->f6[tanh],f8[tanh]-[0,467]->f6[tanh],f3[tanh]-[0,520]->f9[tanh],f7[tanh]-[0,704]->f5[tanh],f9[tanh]-[1,000]->f10[tanh],f11[tanh]-[0,917]->f8[tanh],f12[tanh]-[0,712]->f7[tanh],f14[tanh]-[0,341]->f11[tanh],f15[tanh]-[0,256]->f11[tanh],f18[tanh]-[0,758]->f15[tanh],f19[tanh]-[0,850]->f15[tanh],f15[tanh]-[0,512]->f12[tanh],f10[tanh]-[9,000]->f20[tanh],f20[tanh]-[1,000]->f21[tanh],f21[tanh]-[6,000]->f24[tanh],f24[tanh]-[9,000]->f25[tanh],f2[tanh]-[0,313]->f22[tanh],f27[tanh]-[0,241]->f19[tanh],f28[tanh]-[0,629]->f19[tanh],f26[tanh]-[0,890]->f31[tanh],f10[tanh]-[0,336]->f23[tanh],f31[tanh]-[0,503]->f32[tanh],f33[tanh]-[0,433]->f28[tanh],f34[tanh]-[0,844]->f27[tanh],f35[tanh]-[0,594]->f34[tanh],f36[tanh]-[0,701]->f34[tanh],i0-[0,215]->f36[tanh],i1-[0,968]->f36[tanh],f32[tanh]-[3,000]->o0
